id,source,source_object_id,name,display_name,enabled,account_type,last_seen,raw_json,updated_at
2175,ENTRA,419296b2-2a14-42c8-bf43-03af9a823918,AADReporting,AADReporting,1,Application,,"{""id"": ""419296b2-2a14-42c8-bf43-03af9a823918"", ""appId"": ""1b912ec3-a9dd-4c4d-a53e-76aa7adb28d7"", ""displayName"": ""AADReporting"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2176,ENTRA,4196af80-e419-4e91-ac56-934cb800e706,MARTET-AP07,MARTET-AP07,1,ManagedIdentity,,"{""id"": ""4196af80-e419-4e91-ac56-934cb800e706"", ""appId"": ""5816cfef-cdbd-4593-9254-f6d64ceeebfa"", ""displayName"": ""MARTET-AP07"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2177,ENTRA,41b5062e-7a96-4786-9695-0498e93cdc6e,SAP QL1 - GTS Quality,SAP QL1 - GTS Quality,1,Application,,"{""id"": ""41b5062e-7a96-4786-9695-0498e93cdc6e"", ""appId"": ""862571cf-7098-48c9-93af-ca53633a2205"", ""displayName"": ""SAP QL1 - GTS Quality"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2178,ENTRA,41c2b032-a2d8-4f52-9d17-81ca81f1adcd,Aspia - Movimento Group AB and Aptiv Components Sweden AB,Aspia - Movimento Group AB and Aptiv Components Sweden AB,1,Application,,"{""id"": ""41c2b032-a2d8-4f52-9d17-81ca81f1adcd"", ""appId"": ""66812b92-f16d-4403-87f4-fa3b18f76e16"", ""displayName"": ""Aspia - Movimento Group AB and Aptiv Components Sweden AB"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2179,ENTRA,41cf9357-3da5-4040-a37b-c8b5047fd23c,ChatMigrationService1P,ChatMigrationService1P,1,Application,,"{""id"": ""41cf9357-3da5-4040-a37b-c8b5047fd23c"", ""appId"": ""3af5adde-460d-4bc1-ada0-fc648af8fefb"", ""displayName"": ""ChatMigrationService1P"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2180,ENTRA,41cfab0d-abf8-47b7-8c4d-fdbe0b5e4a19,SmartList Designer,SmartList Designer,1,Application,,"{""id"": ""41cfab0d-abf8-47b7-8c4d-fdbe0b5e4a19"", ""appId"": ""c9d254a9-346a-4c00-95eb-950cb62a58f0"", ""displayName"": ""SmartList Designer"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2181,ENTRA,41d1092e-b8ad-4635-965f-caa425650d10,QlikBKP,QlikBKP,1,Application,,"{""id"": ""41d1092e-b8ad-4635-965f-caa425650d10"", ""appId"": ""c7f1f2eb-0810-4c6c-98a5-ecd24fb514c3"", ""displayName"": ""QlikBKP"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2182,ENTRA,41d1a4cd-61e7-48be-b757-1aecb058e665,CS Case Followup and Closure (Microsoft Copilot Studio),CS Case Followup and Closure (Microsoft Copilot Studio),1,Application,,"{""id"": ""41d1a4cd-61e7-48be-b757-1aecb058e665"", ""appId"": ""82ee9376-12b0-4b40-8a60-e9aaa075dfce"", ""displayName"": ""CS Case Followup and Closure (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticApp"", ""power-virtual-agents-c72349e9-a9d7-745e-0989-dc18a1dacf99""]}",2026-06-11 19:29:40
2183,ENTRA,41d4c9f4-8aec-472b-b44c-b046e205faed,CNSHAT-AP57,CNSHAT-AP57,1,ManagedIdentity,,"{""id"": ""41d4c9f4-8aec-472b-b44c-b046e205faed"", ""appId"": ""6251491c-a1a0-4340-9b87-776b8376c11e"", ""displayName"": ""CNSHAT-AP57"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2184,ENTRA,41dcd4bb-2db0-4177-b376-6b73858084d7,MARTET-AP02,MARTET-AP02,1,ManagedIdentity,,"{""id"": ""41dcd4bb-2db0-4177-b376-6b73858084d7"", ""appId"": ""53b0cf94-e862-4ef0-aeae-134f8916e30b"", ""displayName"": ""MARTET-AP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2185,ENTRA,41e376dd-6544-4b10-b138-aedf16653eef,USFLMIA-WW05,USFLMIA-WW05,1,ManagedIdentity,,"{""id"": ""41e376dd-6544-4b10-b138-aedf16653eef"", ""appId"": ""4475f135-f00b-4fa3-8f40-02b380a8d8eb"", ""displayName"": ""USFLMIA-WW05"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2186,ENTRA,41e70474-23c3-4b15-8518-b795d08de63e,6de3a866aac54aec81586215,6de3a866aac54aec81586215,1,ManagedIdentity,,"{""id"": ""41e70474-23c3-4b15-8518-b795d08de63e"", ""appId"": ""644d1798-4629-4bf6-8ae6-e0ec82e020b4"", ""displayName"": ""6de3a866aac54aec81586215"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2187,ENTRA,41f7e7c7-55a7-4eb8-bbb5-e49fd6a07fdc,EC2AMAZ-K5U38IQ,EC2AMAZ-K5U38IQ,1,ManagedIdentity,,"{""id"": ""41f7e7c7-55a7-4eb8-bbb5-e49fd6a07fdc"", ""appId"": ""c29836d4-259d-47cc-8f9f-67eaf11f7a38"", ""displayName"": ""EC2AMAZ-K5U38IQ"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2188,ENTRA,41f8a099-e72f-44a1-8bd0-536ba4aea8ca,CNTJTNJ-FS01,CNTJTNJ-FS01,1,ManagedIdentity,,"{""id"": ""41f8a099-e72f-44a1-8bd0-536ba4aea8ca"", ""appId"": ""7d364e1e-92a5-44b7-b46e-3f909cf143f8"", ""displayName"": ""CNTJTNJ-FS01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2189,ENTRA,42055769-18a0-47ba-a759-7e4a5cbaf022,AZEUWP-TXJP001,AZEUWP-TXJP001,1,ManagedIdentity,,"{""id"": ""42055769-18a0-47ba-a759-7e4a5cbaf022"", ""appId"": ""3b9e0d96-1f19-424e-9adf-18123fce97f1"", ""displayName"": ""AZEUWP-TXJP001"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2190,ENTRA,420f0918-4360-46d1-af33-9127050823e7,Microsoft Dynamics 365 Apps Integration,Microsoft Dynamics 365 Apps Integration,1,Application,,"{""id"": ""420f0918-4360-46d1-af33-9127050823e7"", ""appId"": ""44a02aaa-7145-4925-9dcd-79e6e1b94eff"", ""displayName"": ""Microsoft Dynamics 365 Apps Integration"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2191,ENTRA,4219b104-1a51-4dc0-b538-b074e69d70c9,MFGE.NET_Read,MFGE.NET_Read,1,Application,,"{""id"": ""4219b104-1a51-4dc0-b538-b074e69d70c9"", ""appId"": ""f824da4b-f946-4429-a48c-fcf25ce1726c"", ""displayName"": ""MFGE.NET_Read"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2192,ENTRA,421a932d-9e52-4dcb-8cf3-3aef29669e12,Aptiv Chat,Aptiv Chat,1,Application,,"{""id"": ""421a932d-9e52-4dcb-8cf3-3aef29669e12"", ""appId"": ""a9122d9b-b92e-4ed7-97f4-b644b07fce8e"", ""displayName"": ""Aptiv Chat"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryCustomSingleSignOnApplication"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2193,ENTRA,421d091f-61a9-47d9-a7ce-ae75eecf3d9f,avdappp-45,avdappp-45,1,ManagedIdentity,,"{""id"": ""421d091f-61a9-47d9-a7ce-ae75eecf3d9f"", ""appId"": ""690d6f7f-e722-4981-b61d-fa69b9ae99fc"", ""displayName"": ""avdappp-45"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2194,ENTRA,421d87c3-71dc-457d-8a77-66cf2cc9ae5d,aznaepavdoo-2,aznaepavdoo-2,1,ManagedIdentity,,"{""id"": ""421d87c3-71dc-457d-8a77-66cf2cc9ae5d"", ""appId"": ""a404b6aa-b4e5-471b-a4a0-4999ae5d0795"", ""displayName"": ""aznaepavdoo-2"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2195,ENTRA,421e34e8-4aca-416a-b2f2-d9089804b767,NLNHSRK-CNDB54,NLNHSRK-CNDB54,1,ManagedIdentity,,"{""id"": ""421e34e8-4aca-416a-b2f2-d9089804b767"", ""appId"": ""7541ec74-793c-4f9a-8f92-11e267ef4b79"", ""displayName"": ""NLNHSRK-CNDB54"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2196,ENTRA,4225ce19-b5e5-4b2d-9dc7-a5076346386d,NLNHSRK-CNAP24,NLNHSRK-CNAP24,1,ManagedIdentity,,"{""id"": ""4225ce19-b5e5-4b2d-9dc7-a5076346386d"", ""appId"": ""b7bd36b6-dafc-4cf4-9cea-8c73c151bf82"", ""displayName"": ""NLNHSRK-CNAP24"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2197,ENTRA,42279160-714d-41bf-a29c-5ceae167fc52,USOHVIE-AP14,USOHVIE-AP14,1,ManagedIdentity,,"{""id"": ""42279160-714d-41bf-a29c-5ceae167fc52"", ""appId"": ""0da9ccb4-ed71-441f-af3f-aad3199be02d"", ""displayName"": ""USOHVIE-AP14"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2198,ENTRA,422d4ee0-5f2f-42c8-a46f-c4fc2d5fb3bf,0317-10034247-write,0317-10034247-write,1,Legacy,,"{""id"": ""422d4ee0-5f2f-42c8-a46f-c4fc2d5fb3bf"", ""appId"": ""0451d0ef-44c6-473b-b9df-8dd714f1cfb7"", ""displayName"": ""0317-10034247-write"", ""accountEnabled"": true, ""servicePrincipalType"": ""Legacy"", ""tags"": []}",2026-06-11 19:29:40
2199,ENTRA,422dd522-c035-4f85-a553-a2804816224f,YYNote,YYNote,1,Application,,"{""id"": ""422dd522-c035-4f85-a553-a2804816224f"", ""appId"": ""44212da2-fc4f-48ab-839d-2095c8cb8fc9"", ""displayName"": ""YYNote"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2200,ENTRA,423112cd-a8cb-41a2-a580-6c02b9cc1afa,MiamiToAzure2,MiamiToAzure2,1,ManagedIdentity,,"{""id"": ""423112cd-a8cb-41a2-a580-6c02b9cc1afa"", ""appId"": ""7584a5c1-0226-49cb-9bdf-82538329a890"", ""displayName"": ""MiamiToAzure2"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2201,ENTRA,4236ad9f-b31e-48ba-94b6-4da5871e80f4,RSNVS-DB06,RSNVS-DB06,1,ManagedIdentity,,"{""id"": ""4236ad9f-b31e-48ba-94b6-4da5871e80f4"", ""appId"": ""83d1ca86-e074-414a-8236-c8f5d5f0fd57"", ""displayName"": ""RSNVS-DB06"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2202,ENTRA,423ff7cf-3d7f-408a-b811-2c5b5a0da94c,USOHWAR-AP85,USOHWAR-AP85,1,ManagedIdentity,,"{""id"": ""423ff7cf-3d7f-408a-b811-2c5b5a0da94c"", ""appId"": ""21a889ff-3138-4603-ae8f-d5a4a7ab667b"", ""displayName"": ""USOHWAR-AP85"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2203,ENTRA,424e8d4a-6af8-4973-ace4-ed53b767c9a7,Video_Indexer_App,Video_Indexer_App,1,Application,,"{""id"": ""424e8d4a-6af8-4973-ace4-ed53b767c9a7"", ""appId"": ""80158ade-6eb7-4f63-b905-034c13c6ec47"", ""displayName"": ""Video_Indexer_App"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2204,ENTRA,4250b87b-ed2d-4056-931d-8ad3ce9c596b,NLNHSRK-AP66,NLNHSRK-AP66,1,ManagedIdentity,,"{""id"": ""4250b87b-ed2d-4056-931d-8ad3ce9c596b"", ""appId"": ""e95ff398-786d-406e-ab8c-29e233d509bf"", ""displayName"": ""NLNHSRK-AP66"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2205,ENTRA,4257bda5-95d0-40e3-89fa-2a69dc8575af,AZEUWP-DMFDS02,AZEUWP-DMFDS02,1,ManagedIdentity,,"{""id"": ""4257bda5-95d0-40e3-89fa-2a69dc8575af"", ""appId"": ""070548d8-bb19-409f-97ac-c5a8d9849c0e"", ""displayName"": ""AZEUWP-DMFDS02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2206,ENTRA,4257c8c8-35cb-43e3-9c01-0528036a7d9d,Qlik Web Connectors (Outlook 365 Cloud),Qlik Web Connectors (Outlook 365 Cloud),1,Application,,"{""id"": ""4257c8c8-35cb-43e3-9c01-0528036a7d9d"", ""appId"": ""fa2ce80b-9307-4850-889e-28bf87942bdb"", ""displayName"": ""Qlik Web Connectors (Outlook 365 Cloud)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""NoLiveSdkSupport"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2207,ENTRA,426305d1-6e6d-4b94-8069-4cb65612eedc,D365 Sales - Configuration Agent (Microsoft Copilot Studio),D365 Sales - Configuration Agent (Microsoft Copilot Studio),1,Application,,"{""id"": ""426305d1-6e6d-4b94-8069-4cb65612eedc"", ""appId"": ""af142a21-87e2-4df2-9ae4-316eaf469867"", ""displayName"": ""D365 Sales - Configuration Agent (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-fe0d76d6-a3a3-be95-e5fc-f7755e364e9c""]}",2026-06-11 19:29:40
2208,ENTRA,426c46d5-5ee1-45e3-a7ae-953e547f19a2,ROARAD-VSA01,ROARAD-VSA01,1,ManagedIdentity,,"{""id"": ""426c46d5-5ee1-45e3-a7ae-953e547f19a2"", ""appId"": ""4c4366ee-f49c-48e8-8661-1fe3aa8ecaff"", ""displayName"": ""ROARAD-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2209,ENTRA,426cfe5e-092d-493a-a1ec-73ed6172bfb3,SubscriptionRP,SubscriptionRP,1,Application,,"{""id"": ""426cfe5e-092d-493a-a1ec-73ed6172bfb3"", ""appId"": ""e3335adb-5ca0-40dc-b8d3-bedc094e523b"", ""displayName"": ""SubscriptionRP"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2210,ENTRA,426e4378-0f0a-4821-aef0-5ad5504293f2,TAT-SVFL01,TAT-SVFL01,1,ManagedIdentity,,"{""id"": ""426e4378-0f0a-4821-aef0-5ad5504293f2"", ""appId"": ""3e1c2b9d-efae-4f96-90ab-a95757f7c85a"", ""displayName"": ""TAT-SVFL01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2211,ENTRA,4270f6ce-2b10-4681-bfdd-6869e9f48a21,TrustCloud,TrustCloud,1,Application,,"{""id"": ""4270f6ce-2b10-4681-bfdd-6869e9f48a21"", ""appId"": ""6575c309-522c-43a6-a61a-1bc00ed48116"", ""displayName"": ""TrustCloud"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2212,ENTRA,42740a6d-f545-4e38-a759-b624a9ed31a9,Workflow,Workflow,1,Legacy,,"{""id"": ""42740a6d-f545-4e38-a759-b624a9ed31a9"", ""appId"": ""2fc6cdb5-f354-467c-9d96-db64902734c6"", ""displayName"": ""Workflow"", ""accountEnabled"": true, ""servicePrincipalType"": ""Legacy"", ""tags"": []}",2026-06-11 19:29:40
2213,ENTRA,427b98a1-93b9-4640-944b-050813387e9a,Quest On Demand - Migration - Basic - Minimal,Quest On Demand - Migration - Basic - Minimal,1,Application,,"{""id"": ""427b98a1-93b9-4640-944b-050813387e9a"", ""appId"": ""c03b5dbd-9af3-4602-b98b-b33f17103d63"", ""displayName"": ""Quest On Demand - Migration - Basic - Minimal"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2214,ENTRA,427e6fab-52fd-4798-b554-2eac234c5dfd,CNSHAT-AP110,CNSHAT-AP110,1,ManagedIdentity,,"{""id"": ""427e6fab-52fd-4798-b554-2eac234c5dfd"", ""appId"": ""2e1bcada-0430-43be-b1cd-ce43a86ff5a8"", ""displayName"": ""CNSHAT-AP110"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2215,ENTRA,42863e74-1ac2-4fc1-bba5-7b388fc4ad4d,KRULUJU-TS01,KRULUJU-TS01,1,ManagedIdentity,,"{""id"": ""42863e74-1ac2-4fc1-bba5-7b388fc4ad4d"", ""appId"": ""b3e42d7c-397a-456e-9087-407d68b254b2"", ""displayName"": ""KRULUJU-TS01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2216,ENTRA,428d0e20-b46b-46a0-93ea-2dbbb3a8f0a5,RG-Prd-radarml-batch-web-app,RG-Prd-radarml-batch-web-app,1,Application,,"{""id"": ""428d0e20-b46b-46a0-93ea-2dbbb3a8f0a5"", ""appId"": ""1ac307e2-4439-4f00-96e6-90def0fb88bc"", ""displayName"": ""RG-Prd-radarml-batch-web-app"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2217,ENTRA,429dca12-2d14-4fd9-b1dc-4c0b211208c6,adcam-aptiv-com,adcam-aptiv-com,1,Application,,"{""id"": ""429dca12-2d14-4fd9-b1dc-4c0b211208c6"", ""appId"": ""761b3c4d-2e49-41c0-bd24-b5cd9ba93944"", ""displayName"": ""adcam-aptiv-com"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AppServiceIntegratedApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2218,ENTRA,429ee61c-1b78-431a-b1fa-63b91e999a5b,Azure Site Recovery MRG Application,Azure Site Recovery MRG Application,1,Application,,"{""id"": ""429ee61c-1b78-431a-b1fa-63b91e999a5b"", ""appId"": ""cd3454bc-4b9c-47d4-a8e5-93717dba34ec"", ""displayName"": ""Azure Site Recovery MRG Application"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2219,ENTRA,42a19d5e-35fc-49e9-8f85-82d407cf7fb6,QRadar - Security Event Forwarder,QRadar - Security Event Forwarder,1,Application,,"{""id"": ""42a19d5e-35fc-49e9-8f85-82d407cf7fb6"", ""appId"": ""af28606f-e483-4924-b608-e0b9a7d5bd11"", ""displayName"": ""QRadar - Security Event Forwarder"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2220,ENTRA,42adf7e3-5a8a-4112-8e8e-404ea0745349,EASM API,EASM API,1,Application,,"{""id"": ""42adf7e3-5a8a-4112-8e8e-404ea0745349"", ""appId"": ""b7faa489-a4c8-4b39-bb0c-842c3de2de6a"", ""displayName"": ""EASM API"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""disableLegacyUserImpersonationResource"", ""disableLegacyUserImpersonationClient""]}",2026-06-11 19:29:40
2221,ENTRA,42bab0cf-24f5-48c0-8692-12237a8c0211,Mail_Bot (Microsoft Copilot Studio),Mail_Bot (Microsoft Copilot Studio),1,ServiceIdentity,,"{""@odata.type"": ""#microsoft.graph.agentIdentity"", ""id"": ""42bab0cf-24f5-48c0-8692-12237a8c0211"", ""appId"": ""42bab0cf-24f5-48c0-8692-12237a8c0211"", ""displayName"": ""Mail_Bot (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""ServiceIdentity"", ""tags"": []}",2026-06-11 19:29:40
2222,ENTRA,42cf6cc6-b1c0-456b-990a-aa70ed9d72d5,INTNSRP-VSA01,INTNSRP-VSA01,1,ManagedIdentity,,"{""id"": ""42cf6cc6-b1c0-456b-990a-aa70ed9d72d5"", ""appId"": ""2a9df552-4b7a-4dd1-856f-511c5834a5da"", ""displayName"": ""INTNSRP-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2223,ENTRA,42d6c8f7-1641-487f-be0f-ee2449ad7058,CNHKHNG-FP01,CNHKHNG-FP01,1,ManagedIdentity,,"{""id"": ""42d6c8f7-1641-487f-be0f-ee2449ad7058"", ""appId"": ""78913d1f-5a69-4e1c-9107-40e18a8c5fb8"", ""displayName"": ""CNHKHNG-FP01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2224,ENTRA,42dce7f2-4f9a-4c4c-ac6d-a2ff334afedd,CAONSTR-AP02,CAONSTR-AP02,1,ManagedIdentity,,"{""id"": ""42dce7f2-4f9a-4c4c-ac6d-a2ff334afedd"", ""appId"": ""1cb03d5f-50d8-4813-9025-3210ec24c16a"", ""displayName"": ""CAONSTR-AP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2225,ENTRA,42e110b6-2a2f-4015-99fb-bafa1df567a7,UpManLogAnal_/3aT3eWErxlbrcImQmUiXQ1fvV0t3+ggfB9VAcJEJHw=,UpManLogAnal_/3aT3eWErxlbrcImQmUiXQ1fvV0t3+ggfB9VAcJEJHw=,1,Application,,"{""id"": ""42e110b6-2a2f-4015-99fb-bafa1df567a7"", ""appId"": ""e4050495-d551-43f8-ba94-84ce28542a7d"", ""displayName"": ""UpManLogAnal_/3aT3eWErxlbrcImQmUiXQ1fvV0t3+ggfB9VAcJEJHw="", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2226,ENTRA,42e3d7bd-c607-4b15-b0b1-1e27c82cd192,Metalogix Essential Migration Client,Metalogix Essential Migration Client,1,Application,,"{""id"": ""42e3d7bd-c607-4b15-b0b1-1e27c82cd192"", ""appId"": ""30718032-5386-4110-8b06-de77462f42a2"", ""displayName"": ""Metalogix Essential Migration Client"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
2227,ENTRA,42f0d182-a273-4bad-babe-6c97e42fbafa,AWNAET-TCAP06,AWNAET-TCAP06,1,ManagedIdentity,,"{""id"": ""42f0d182-a273-4bad-babe-6c97e42fbafa"", ""appId"": ""ca82eaf2-5b93-4187-bc0a-df5d6713a5cf"", ""displayName"": ""AWNAET-TCAP06"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2228,ENTRA,42fa1adb-ffc3-49b1-b27e-4bd6760d462f,D365 Sales Agent - Readiness (Microsoft Copilot Studio),D365 Sales Agent - Readiness (Microsoft Copilot Studio),1,Application,,"{""id"": ""42fa1adb-ffc3-49b1-b27e-4bd6760d462f"", ""appId"": ""cc45d1fb-ed3f-4cf5-840e-55da2f70f0b6"", ""displayName"": ""D365 Sales Agent - Readiness (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-d9987455-85d8-6387-dca7-87692c39e484""]}",2026-06-11 19:29:40
2229,ENTRA,43050d14-e6ee-4f93-8163-e8939f1ee068,NLNHSRK-CNDB09,NLNHSRK-CNDB09,1,ManagedIdentity,,"{""id"": ""43050d14-e6ee-4f93-8163-e8939f1ee068"", ""appId"": ""94009c10-b991-43db-ad3c-43df3711b333"", ""displayName"": ""NLNHSRK-CNDB09"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2230,ENTRA,4311c8b3-dbfa-4aa1-bccd-a174c0a81a85,acr003nonprdemearepopp,acr003nonprdemearepopp,1,ManagedIdentity,,"{""id"": ""4311c8b3-dbfa-4aa1-bccd-a174c0a81a85"", ""appId"": ""476abd81-1500-4833-aa7e-cd9f0fb1ddb4"", ""displayName"": ""acr003nonprdemearepopp"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
2231,ENTRA,431af06e-71ee-4e91-9d5d-0678719bb94f,molecule4,molecule4,1,Application,,"{""id"": ""431af06e-71ee-4e91-9d5d-0678719bb94f"", ""appId"": ""97b30b09-5c3a-4a9f-a7c5-ffc8dd33f424"", ""displayName"": ""molecule4"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
2232,ENTRA,43278639-f499-4fc0-bb6e-45fdc7443129,Agent 1 (Microsoft Copilot Studio),Agent 1 (Microsoft Copilot Studio),1,ServiceIdentity,,"{""@odata.type"": ""#microsoft.graph.agentIdentity"", ""id"": ""43278639-f499-4fc0-bb6e-45fdc7443129"", ""appId"": ""43278639-f499-4fc0-bb6e-45fdc7443129"", ""displayName"": ""Agent 1 (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""ServiceIdentity"", ""tags"": []}",2026-06-11 19:29:40
